Unnamed: 0,title,vidId,title_word_of,title_word_feat,title_word_audio,title_word_me,title_word_music,title_word_video,title_word_by,title_word_no,title_word_live,title_word_the,title_word_de,title_word_don,title_word_in,title_word_ft,title_word_offici,title_word_you,title_word_la,view_log
175,"dmitri shostakovich - symphoni no. 7 ""leningrad""",vRHZu5xoIe0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.6922042519601534
176,"edward elgar' enigma variat | bbc symphoni orchestra, leonard bernstein",6GbD20h8-_4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.578754930018387
177,grime - oblivion,JtH68PJIQLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5778293038971745
178,depech mode - world In My eye (video version),nhZdL4JlnxI,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,7.261047476716397
179,mile davi - ascenseur pour l'échafaud - lift to the gallow (full album),Wc4tT-55ZzI,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.79659445181787
180,"music box & modulin - 2 new music instrument (""all wa well"" by wintergatan)",mFfe4ZRQOH8,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,0,0,6.9485773601162935
181,pet shop boy - new york citi boy,cpk8ym8iqWU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.902204753268401
182,the brother johnson - stomp!,tPBDMihPRJA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.304639726243567
183,the rock and roll piano polic,SH6-PVn8HVE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.756107026862575
184,spiller - groovejet (if thi ain't love) (offici video hq),syOK6zmpOe0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,6.973313636453266
185,slowdiv - sugar for the pill (offici video),BxwAPBxc0lU,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,6.5028474173952135
186,peter sarstedt - where Do you Go To My love (1969),L8XQZYIiNgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.130559896614847
187,"justin bieber ""sorry"" - spanish cover by gisel torr (""lo siento"")",bgebrWom5Cs,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.297458237613933
188,"mozart  ""coron mass in C major, k.317  ~  laurenc equilbey",RxDCgFFBk20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.511967539135286
189,skepta - shutdown,MQOG5BkY2Bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.588810827467757
190,"schubert-symphoni no. 9 in C major D. 944-""the great"" (complete)",Vi85_BDRFXo,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5.391153964614477
191,ralph vaughan william - fantasia on a theme by thoma talli,0U6sWqfrnTs,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6.2222554062387685
192,"joe cocker & jennif warn - Up where We belong (officer, gentleman & top gun)",bjrOcrisGyI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95088744596599
193,antonio vivaldi - winter (full) - the four season,TZCfydWF48c,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.804280401759852
194,citi and colour - the girl (lyrics),mS8xDo-qM8w,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.211799363488949
195,heavi D & the boyz - now that We found love ft. aaron hall,NNEgUPKxk7A,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.274958084559017
196,sting - shape Of My heart,037uSAIahho,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.672076364447165
197,imani - don't Be So shi,BgI0oExkl20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0143790549971285
198,"P. vask - klātbūtne ('presence'), for cello and string orchestra (live)",fSA7pw11WqQ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.74757492902158
199,"daughter - ""get lucky"" (daft punk cover)",T5Cp55MvX54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2839009551126335
200,bryan adam - (everyth I do) I Do It for you - origin version,Y0pdQU87dc8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.5401015042326875
201,alicia key - empir state Of mind (part ii) broken down live @ aol session,qHagigQRKqU,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.109755603072003
202,paganini: La campanella (vanessa mae),jERzLseoAOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.737614006133595
203,iggi pop - candi,6bLOjmY--TA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.148187903001228
204,eurod 90' megamix - mix by DJ euroact,bU6hJw4ie-0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.793697650824348
205,"henrik chaim goldschmidt play ""gabriel' oboe""",2WJhax7Jmxs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.828387958533505
206,green green grass Of home - tom jone,u81CTfbc99c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641403209613158
207,d'you know what I mean? (ng' 2016 rethink) (offici audio),xKsT0Z6HW5k,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,5.694272551148834
208,l.t.d.-we both deserv each other' love,Xy3FBYE9KDQ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.9335591581444875
209,foster the peopl - don't stop (color on the walls) (video),jlAgHt92lqE,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,7.498855561459345
210,"bach - doubl violin concerto in D minor 2nd movement, largo",Fo0K_n3VLG4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,7.1234341584771625
211,primit radio god - stand outsid A broken phone booth with money In My hand,4XJxFAoiWSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.601618632514894
212,"antonín dvořák - symphoni no. 9, ""from the new world"" - paavo järvi/roy philharmon orchestra",ShmwB7n3H4A,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.980506952061527
213,paganini-liszt La campanella,MD6xMyuZls0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.927683906954275
214,aerosmith: I don't wanna miss a thing -armageddon soundtrack,73cWfFEKAfE,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.680962692924019
215,In A dream - rockel 1997,TCoF1Y0L7bs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62953263177712
216,imogen heap - hide and seek (offici video),UYIAfiVGluk,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,7.361896781470685
217,"handel: lascia ch'io pianga (rinaldo); voic of music with kirsten blaise, soprano",EKo_EmfEPWs,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,5.692077192771005
218,"arrau play liszt - bénédiction de dieu dan la solitude, S. 173/3 (1847)",jN_corqaqgY,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5.452502507489635
219,Bo burnham - My whole famili think i'm gay,P7hMlHlOrO4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.904573876191027
220,greas - there are wors thing I could Do,5MePOG81yMY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.4902892043428215
221,sam cooke-twistin' the night away,jSoPeZMHMf4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.9943856575509615
222,arctic monkey - don't sit down 'caus i'v move your chair (offici video),h1vYbHHhqYE,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,6.820903056634376
223,grandmast flash & the furiou five - the messag,gYMkEMCHtJ4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,6.669721878190835
224,"freak - steve aoki, diplo, & deorro (ft. steve bays)",VbCxwQud4sM,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.934870270306298
225,"josef strauss - dynamiden (geheim anziehungskräfte) walzer, op. 173",xpTx0uWlGwU,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.451264354621878
226,"mozart - divertimento in D major, K. 136 (1772)",7FRYoBy7iT8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.170961011781572
227,terenc trent d'arbi - wish well (video),ynIHsHYaig0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.896854569868407
228,star - philip quast - le misérabl - 10th anniversari concert,urxk4mveLCw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.747016956537144
229,bvrnout - take It easi (feat. mia vaile) [nc release],i_q8_Kcjl3s,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.477931760035356
230,beethoven.violin.sonata.no.9.op.47.kreutzer.[anne-sophi mutter.-.lambert.orkis],COGcCBJAC6I,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.552916070345996
231,c2c - f·u·y·a (offici video),1KOaT1vdLmc,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.028724286066882
232,"cornershop - brim Of asha, norman cook mix (tjinder singh) offici music video",5LBnMRWeV-E,1,0,0,0,1,1,0,1,0,0,2,0,2,0,1,0,0,6.751287882187346
233,the lightn seed - three lion '98 (offici video),oyoy2_7FegI,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,6.7068872862158155
234,edvard grieg - peer gynt suit no. 1 op. 46,Vj7vHmejrPA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.504504843518802
235,"franz schubert: string quartet no. 13 in A minor (the rosamund quartet), D. 804, op. 29",JGO_qd4PTh4,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,5.540623493983642
236,"tchaikovski : symphoni no.3 in D major, op.29 ""polish""",5oKHPBVOb5s,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.51710744599396
237,pink floyd - learn To fli (live pulse),tHuN1RwhnEo,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.800304577556199
238,"valentina lisitsa - moonlight sonata op.27 no.2 mov.1,2,3 (beethoven)",OsOUcikyGRk,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.782310270886079
239,andi mckee - guitar - drift - www.candyrat.com,Ddn4MGaS3N4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.759631611689008
240,007 : jame bond : theme,U9FzgsF2T-s,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7.210136147430303
241,"prokofiev: romeo and juliet, No 13 danc of the knight (valeri gergiev, lso)",Z_hOR50u7ek,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.549937339440503
242,a-wa - habib galbi - offici video,g3bjZlmsb4A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.057097041257198
243,felix mendelssohn : the hebrid (fingal' cave) - overtur,a3MiETaBSnc,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,6.225737935913553
244,somewher in my memori - john william (home alon soundtrack),5kHH6LJpEbQ,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6.622086721822979
245,g-eazi - almost famou (offici music video),7LnEeRidcXw,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7.478160623009252
246,the pointer sister - i'm So excit,8iwBM_YB1sE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.936741988686656
247,"saint-saens: symphoni no. 3 ""organ"" - final (auckland symphoni orchestra) 1080p",eW-7S9fjyfU,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,5.661425527304756
248,"bach - cantata 140: wachet auf, ruft un die stimme, bwv 140 (1731)",3sj-NKqR0tw,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.261327115826454
249,"schubert: string quartet no. 14 ""death and the maiden""",8fXYjSmR6Bw,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,5.669828061332521
250,laurent garnier - the man with the red face (origin mix),MzvL11GphWw,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,5.968089103092432
251,"the most beauti belli danc music (""yearning"" by raul ferrando)",Rnv-Dpq4XnI,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6.968116819442841
252,arctic monkey - I bet you look good On the dancefloor,uQNyTo4k_TA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.859118113845462
253,jay-z - kill jay Z,rQLVU4j7Ejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69305802493311
254,"mozart - piano sonata no. 11 in A major, K. 331 - I. andant grazioso",dP9KWQ8hAYk,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6.6185942316819615
255,the kook - kid (mgmt cover - now with video),Psk09J-ZqXU,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,6.746056389866025
256,unknown soldier. the door,mycV3IcQNPQ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.373573981307628
257,goty - somebodi that I use To know - michael schult & max giesing cover,KJI0D9hhuwM,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.678095623934686
258,lang lang beethoven  piano concerto No  5 emperor,IS30yphoy50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5.896512438892753
259,amilcar boscan   --  durando,5oko5YyHc7U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.258342705326988
260,"nutcrack baryshnikov  kirkland 2act, part 4 grand pa de deux",8mrF_W1FuOY,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5.349572786188891
261,pavarotti - vesti La giubba,Z0PMq4XGtZ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.389701266161983
262,"philip glass - string quartet no.2 ""company"" (full version) by redo string quartet",JzOyo7NoSBQ,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,5.185179383071531
263,"the hunt, string quartet no. 17 - mozart, K. 458 - full version in HD quality!",9BP6ASTsV9s,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,4.6190202460792325
264,"mozart- piano sonata in A major ('alla turca') K. 331- 1st mov. theme, andant grazioso (2/2)",uWcT0zW4L-k,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,4.7055387247672815
265,beirut - No No No (offici video),G8lOkgyPcaU,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.656527586493187
266,queen - don't stop me now,ibINozjZ-Eg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5.312071521302932
267,"haydn string quartet no. 62, op. 76 no. 3 ""emperor"" (2nd mov) veridi quartet (live performance)",mBmCcSz6HWw,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,5.64449274980146
268,"kap music - until the dark end (""epic hybrid rock action"" style)",S5A_Hsm2Qzg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.473603739435952
269,slim thug - houston (ft. paul wall & z-ro) (2012),p1CJ9GMyFi0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.289840805972328
270,essenti christma track van sunday sun ('that wa the worst christma ever!' - sufjan stevens),R14fy7tVBGM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0891983668051486
271,max richter - untitl (figures) [memoryhouse],M_8h1KA24qM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8929289823552056
272,blackpink evi̇ 7-2  [türkçe altyazı],yv4b3nECzMc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.6532125137753435
273,scriabin' prometheus: poem of fire,V3B7uQ5K0IU,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.279290422740628
274,valvetrain ghost 211 pedal & thunderbal - summer namm 2017,h2EWCnBazyo,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.40671045860979
275,still nacht (silent night ),4puLybRGSAw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315502230125031
276,bartok - out of door,0xU-p9wmSqg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.500034653953887
277,"DJ khale ""i'm the one"" music video | hip-hop headlin",5G-2wzXduls,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2.932980821923198
278,the flame lip - thi here giraff,LvFE9xLxkzw,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.458547204196592
279,don't fear the reaper  - blue oyster cult (live),-6Wzeif4Jlk,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3.2092468487533736
280,"""I can't wait ('til christma day)"" - v.d. king",nWoeHKHn69I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.801403710017355
281,J S bach air on the G string from orchestr suit No 3,hBkpyLdTHaI,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.364194408606938
282,"camil saint-saën -   symphoni no.3 in C minor, op.78 'organ symphony' - I. adagio-allegretto",RbvbPWYTz_Y,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4.285962161731393
283,select jazz hit - jazz for relax,oeoQevDGrR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.810232517995084
284,"robert schumann : kinderszenen no. 7 (""träumerei"") for piano, op. 15/7",M7LaWE8-Dsk,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,3.8535765436196416
285,"haydn-""th clock"" symphoni no.101 in D major-mov.2/4",i1L6p4B2hBs,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.579268995761772
286,elvi presley-that all right mamma`68,XLhLeJNugmA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.054444512534242
287,edward elgar - nimrod - enigma variat op.36,iMQHMzGI6Vs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.028693228393916
288,"waltz for piano no.  5 in A flat major ('grand valse') op. 42, B. 131 von fryderyk chopin",tvq-mCQhGps,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,3.9229848157088822
289,think again  - bria kelli origin song - 3:00 edit,8itawOamvWg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.422589839851482
290,static jack - nineti salt ('in blue' side B track 7),OXZWzAUucKg,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3.43854234878611
291,mario lanza - I love thee,TkQOgbEJRg0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.8387861449465945
292,A christma sight ('twa the night befor christmas),zABi4TEr6f0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.180240600955742
293,ffischer Z - marlies ( rare origin footag 1981 rather poor qualiti ),M2rGMMMUBZw,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.862131379313037
294,2017/08/26 ('a‘)(ο＾w＾),hZLD2IEbJ0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944975908412048
295,glenn miller orchestra - It must Be jelli (caus jam dont shake like that) (1944),KxaOz6s40s8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4954055631461936
296,hypnotico (live version) £00t tour video,z1GEwg1Pi8I,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3.692494407503085
297,avicii - sweet dream (avicii' swede dream mix) | HD qualiti,llq0gDFGo3g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.176293882538767
298,"piano sonata No 16 in C major, k  545,  I  allegro ""sonata facile"". + a littl ffxiii",GSKqyF5UtH4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.7644750274344085
299,root of blue  big joe william „I wont Be In hard luck No more,qCholznAGfA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.921374295418474
300,lopazz - share My rhythm (lopazz' 2013 edit),jVkv2pE_rl4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757168192214273
301,"ievan polkka (eva' polka), by loituma (1996)",EwqhI5xaXSQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4468477101558084
302,eat everyth play marlena shaw - woman Of the ghetto (catz 'n dogz remix) @ ultra festiv 2017,XJRx4LRB7Ak,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.638189640190837
303,It (' A monster) extrem,5GxAyDlodF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.488381477887441
304,"grigori ginzburg play beethoven rondo a capriccio in G major ('rage over a lost penny'), op. 129",U16d-AyjrNg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3.3394514413064407
305,"scarlatti - sonata in E major, K 380 / L 23 victor goldberg piano",PHltFYhgeTo,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.7441364524012473
306,alic in chain - I know somethin' ('bout you),-QjtZTyQzSI,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,3.256717745977487
307,engelwood x jeff kaal - woah,WMKPfe98mWo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8756399370041685
308,flame ember - let` have a love in [caus everybodi need,2ESz9D01IGA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.156518864747026
309,all farben - synesthesia - release: may 2014,a5ju0t_97qw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.55834850876162
310,roadman shaq 'man' not hot' freestyl 10 hour version (the ting go skrrrra pap pap),EG1Hg2rxWJE,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.9116901587538613
311,spanish romance-rom anonimo--anonym romance-class guitar (hq),qOZy-XjGWgE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3.0
312,peter pan tu t'envol,vKF_0rHZlrQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.004493337547275
313,ludwig van beethoven - string quartet no 15 in A minor,yZFyfHuw_20,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3.3157604906657347
314,“shadow” twin peak season 3 chromat cover,g5-Slu67vzM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9666109866819332
315,the xx - island,2_97N3DNBs0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.488674500986257
316,hayley kiyoko - xx [offici audio],8mPKYdM4qwg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.77551506020207
317,what dj realli do,DYpRCh4qdbU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89526255696517
318,rickroll'd,oHg5SJYRHA0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.892536361659789
319,frolic - luciano michelini,6MYAGyZlBY0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.130816692719407
320,B La B ft. lil babi - sunday morn,iSaIlRATDwU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5554572172046495
321,"DJ snake feat selena gomez, ozuna & cardi B - taki taki (audio) ft. cardi B",BPoePa1pV78,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.185365568194718
322,bruno mar - finess (remix) [feat. cardi B] [offici video],LsoLEjrDogU,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,8.689657773568694
323,"cardi B, bad bunni & J balvin - I like It [offici music video]",xTlNMmZKwpA,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,8.768102962814382
324,"cardi B explain what  ""taki taki"" mean",9O7k3LP1N4M,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.8512583487190755
325,gnawi - i7an i7an ft. kap2 & mimi ( DJ jimmy-b )  [ offici clip ],_TZKtc0Ke0c,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.3823610981477925
326,sob X rbe (yhung t.o. & slimmi B) - vibe [offici video] | gangin II,zSlXznTxvSo,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4.777441322797717
327,plan B - fanatica sensual offici video,QvypZSdjO8M,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,8.592722174092923
328,"cardi B ""red barz"" (wshh exclus - offici music video)",1nFwjck_bY4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7.808746459387216
329,cardi B & YG - she bad [offici audio],aiYfOWu5ZhY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.301798602659294
330,cardi B - I like It (clean) ft. bad bunni & J balvin,-wP2M9hnTOk,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.001301625812657
331,cardi B - Be care [offici video],8zSRkr1nQNw,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.8364952294710495
332,cardi B - ring (feat. kehlani) [offici video],kcRWyLMVrFM,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,7.692753742985658
333,ruth B. - lost boy (offici video),58TBZnvyGwQ,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.978534119730535
334,"chri jeday - ahora dice (remix) ft. J balvin, ozuna, anuel aa, cardi B, offset, arcángel",h6Yx7IIl8iY,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.729156071305589
335,jon B. - they don't know (offici video),y5pD4nBabMk,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,7.709360593526625
336,ozuna - La modelo Ft cardi B (video oficial),X8sSXU-J8fI,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8.444807365780235
337,"g-eazi - No limit remix ft. a$ap rocky, cardi B, french montana, juici J, belli",l_lblj8Cq0o,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.30318128467485
338,plan B - Mi vecinita,SB8-YY2DyHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.650035325637537
339,"jennif lopez - dinero ft. DJ khaled, cardi B",aEM2kOrrNJI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.853477784851093
340,plan B - Te acuerda De Mi [offici video],rsJbETGV5rU,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,7.805953002603278
341,plan B - candi,9FWgcBfs5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.551728664610984
342,maroon 5 - girl like you ft. cardi B,aJOTlE1K90k,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.982896831757204
343,cardi B - money bag [offici audio],uLUinh2q2Kg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.083182406710259
344,"migos, nicki minaj, cardi B - motorsport (official)",9v_rtaye2yY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.562093428720312
345,cardi B - Be care [snl performance],m1Klc0KPNbU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7120137017364145
346,"cardi B, bad bunni & J balvin - I like It [offici audio]",U4fErC9skHE,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.9720241019258
347,pardison fontain - backin' It Up (feat. cardi B) [offici video],hDfsD6G8E_g,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,6.861849234893798
348,cardi B - thru your phone [offici audio],6C_wxlp_QS0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.308685444277415
349,juss B - sandman [duploc select - chapter one],SGy3ou_95kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5976951859255117
