,caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token
39,false,10,UC_TVqp_SyG6j5hG-xVRy95A,Skrillex,345768,xxNoneFoundxx,hd,"Official video for Skrillex - ""Bangarang"" feat. Sirah

Buy/stream on:
Spotify: http://smarturl.it/S_SkrillexBangarang
iTunes: http://smarturl.it/SBangarang
Beatport: http://smarturl.it/B_SBangarang
Amazon: http://smarturl.it/A_SkrillexBangarang

Video Director(s):Tony T. Datis
Producer : HK corp 
Listen to Skrillex on Spotify: http://bit.ly/17jbWOI
© WMG 2012

Official Skrillex Store: http://smarturl.it/SkrillexMerch

Follow Skrillex:
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://soundcloud.com/skrillex
http://skrillex.tumblr.com

#skrillex #bangarang #officialvideo",2d,176816,PT3M39S,0,True,4280433,none,rectangular,2012-02-16T21:29:19.000Z,,"['skrillex', 'bangarang', 'skrillex official', 'bangarang video', 'dubstep', 'sirah', 'Bangarang Skrillex', 'Skrillex Bangarang', 'Bangarang ep', 'Bangarang ep Skrillex', 'Skrillex Bangarang ep', 'Bangarang ft sirah', 'Bangarang featuring sirah', 'Bangarang sirah', 'sirah Skrillex', 'sirak Bangarang', 'Skrillex', 'Skrillex ep', 'skrilex', 'electronica', 'musica electronica', 'turn down for what', 'bangerang', 'music', 'скрилекс', 'skiller', 'bangrang', 'skillex', 'skrillex first of the year', 'dubstep skrillex', 'skillet', 'musica', 'bagarang remix', 'スクリレックス']",SKRILLEX - Bangarang feat. Sirah [Official Music Video],YJVmu6yttiw,673030996,CGQQAA
40,true,10,UC9hJ5XcjHXYjwDOqrlQUuow,Saad Lamjarred | سعد لمجرد,145342,ar,hd,"Download on iTunes: http://apple.co/2ciLq48
Subscribe to Saad Lamjarred Official Channel: https://goo.gl/MIZpby 

سعد المجرد - لمعلم (فيديو كليب) جديد وحصري
Saad Lamjarred - LM3ALLEM (Official Music Video) EXCLUSIVE

 كلمات ألحان و توزيع: جلال الحمداوي
توزيع ديجيتال: شركة قنوات

: كلمات 
انت معلم و احنا منك نتعلم 
نسكت و انت موجود ما نرضى نتكلم
وللي خلاك ميفهم     يجي لو يوم ويندم 
و ما تسمع للي يخدعك انت معلم
نظرة بالإشارة تعرف نبض الحرارة 
انت في الحب عبارة تخلي العقول حيارة 
وللي خلاك ميفهم    يجي لو يوم و يندم
وما تسمع اللي يخدعك انت معلم
تستاهل طيارة لا طيارة شوية عليك
تطير انت في العالي ما نوصلك يا غالي
انت معلم
ـــــــــــــ 
Like on Facebook: https://www.facebook.com/SaadLamjarre...
Follow on Twitter: https://twitter.com/Saadlamjarred1
Follow on Instagram: http://instagram.com/Saadlamjarred1 
Follow on Google+: http://goo.gl/jdDREO
Official YouTube: https://youtube.com/SaadLamjarredTV
Official iTunes: http://apple.co/1WNX8nm",2d,359048,PT4M15S,0,True,3223646,none,rectangular,2015-05-02T14:28:37.000Z,,"['DJVAN', 'انت معلم مع الكلمات', 'saad lamjarred lm3allem', 'Egypt', 'سعد المجرد 2015', 'saad lamjarred 2015', 'saad', 'سعد المجرد', 'ENTY TOUR', 'اغنية انت معلم', 'nta m3alem', 'اغاني 2015', 'saad lamjarred lam3alem', 'انت معلم', 'lemen nechki hali', 'معلم', 'انته معلم', 'lm3allem', 'أنت معلم', 'سعد لمجرد لمعلم', 'lm3alem', 'المعلم', 'enta m3alem', 'Saad Lamjarred | سعد لمجرد', 'سعد لمجرد', 'lamjarred', '2016', 'maroc 2015', 'لمعلم', 'UC9hJ', 'انتا معلم', 'm3alem', 'inta m3alem', 'المعلم سعد المجرد', 'lam3alem', 'saad lamjarred 2016', 'muallim', 'xyzfc']",Saad Lamjarred - LM3ALLEM (Exclusive Music Video) |  (سعد لمجرد - لمعلم (فيديو كليب حصري,_Fwf45pIAtM,670442145,CGQQAA
41,false,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,253031,xxNoneFoundxx,sd,"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing When I'm Gone. (C) 2005 Aftermath Entertainment/Interscope Records",2d,101881,PT6M9S,0,True,3423036,none,rectangular,2009-06-17T00:23:36.000Z,,"['Eminem', 'Aftermath', 'Hip', 'Hop']",Eminem - When I'm Gone,1wYNFfgrXTI,668287521,CGQQAA
42,false,10,UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,124049,xxNoneFoundxx,sd,"Beyoncé's official video for 'Single Ladies (Put a Ring on It)'. Click to listen to Beyoncé on Spotify: http://smarturl.it/BeyonceSpot?IQid=B...

As featured on I Am... Sasha Fierce. Click to buy the track or album via iTunes: http://smarturl.it/BeyIASFiTunes?IQid...
Google Play: http://smarturl.it/BeySLplay?IQid=BeySL
Amazon: http://smarturl.it/BeyIASFamz?IQid=BeySL

More from Beyoncé
Love On Top: https://youtu.be/Ob7vObnFUJc
Dance For You: https://youtu.be/PGc9n6BiWXA
Naughty Girl: https://youtu.be/RZuJ_OHBN78

Follow Beyoncé
Website: http://www.beyonce.com/
Facebook: https://www.facebook.com/beyonce
Twitter: https://twitter.com/beyonce
Instagram: https://instagram.com/beyonce/

Subscribe to Beyoncé on YouTube: http://smarturl.it/BeyonceSub?IQid=BeySL

More great Global Hits videos here: http://smarturl.it/GlobalHits?IQid=BeySL

---------

Lyrics:

All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies
Now put your hands up

Up in the club, we just broke up
I'm doing my own little thing
You decided to dip but now you wanna trip
Cause another brother noticed me
I'm up on him, he up on me
don't pay him any attention
Cause I cried my tears, for three good years
Ya can't be mad at me

Cause if you liked it then you should have put a ring on it
If you liked it then you should've put a ring on it
Don't be mad once you see that he want it
If you liked it then you should've put a ring on it",2d,113034,PT3M19S,0,True,2025972,none,rectangular,2009-10-03T04:53:50.000Z,"{'allowed': ['WF', 'OM', 'WS', 'GW', 'GT', 'GU', 'GR', 'GS', 'GP', 'GQ', 'TR', 'TW', 'TV', 'GY', 'GF', 'TJ', 'GD', 'GE', 'GB', 'TN', 'TM', 'GA', 'GN', 'GL', 'GM', 'TG', 'TF', 'GH', 'GI', 'LS', 'LR', 'LV', 'LU', 'LT', 'LY', 'AG', 'LC', 'LB', 'LA', 'LK', 'LI', 'DK', 'DJ', 'DO', 'UY', 'UZ', 'DE', 'US', 'UM', 'UG', 'UA', 'MT', 'MU', 'MV', 'MW', 'MP', 'MQ', 'MR', 'MS', 'CI', 'MX', 'MY', 'MZ', 'MD', 'ME', 'MF', 'MG', 'MA', 'MC', 'ML', 'MM', 'MN', 'MO', 'MH', 'MK', 'EH', 'ZW', 'DZ', 'EE', 'EG', 'EC', 'ZA', 'ET', 'ZM', 'ER', 'ES', 'RO', 'TZ', 'RE', 'RS', 'RU', 'RW', 'BY', 'BZ', 'JE', 'BQ', 'BS', 'BR', 'JM', 'BT', 'BW', 'BV', 'BI', 'JP', 'BJ', 'BM', 'BL', 'BO', 'BN', 'BA', 'BB', 'BE', 'BD', 'BG', 'BF', 'SJ', 'SK', 'SH', 'SI', 'SN', 'SO', 'SL', 'SM', 'SB', 'SC', 'SA', 'KP', 'SG', 'SD', 'SE', 'SZ', 'SX', 'SY', 'SR', 'SS', 'CU', 'SV', 'ST', 'CZ', 'TK', 'CX', 'CY', 'KG', 'KE', 'CR', 'KH', 'KI', 'KN', 'CW', 'KM', 'KR', 'CK', 'CH', 'TH', 'CN', 'CO', 'CL', 'CM', 'KZ', 'TO', 'CA', 'CF', 'CG', 'CD', 'KW', 'PN', 'PM', 'PL', 'PK', 'PH', 'PG', 'PF', 'PE', 'TL', 'PA', 'TC', 'PY', 'CC', 'PW', 'PT', 'PS', 'PR', 'KY', 'GG', 'HN', 'HM', 'HK', 'YE', 'HU', 'HT', 'HR', 'TD', 'YT', 'IM', 'QA', 'IQ', 'IR', 'IS', 'IT', 'IL', 'JO', 'IN', 'IO', 'ID', 'IE', 'AQ', 'AR', 'AS', 'AT', 'AU', 'BH', 'AX', 'AZ', 'DM', 'AD', 'AE', 'AF', 'CV', 'AI', 'AL', 'AM', 'AO', 'VE', 'VG', 'VA', 'VC', 'NZ', 'NU', 'VN', 'VI', 'NP', 'NR', 'VU', 'NL', 'NO', 'NI', 'NE', 'TT', 'NG', 'NF', 'NA', 'NC', 'FR', 'AW', 'FM', 'FO', 'FI', 'FK', 'FJ']}","['Beyonce', 'Beyoncevevo', 'vevo', 'official', 'music video', 'video', 'hq', 'single', 'album', 'Single Ladies', 'Put A Ring On It', 'Single Ladies Put A Ring On It', 'I Am Sasha Fierce', 'Sorry', 'Halo', 'If I Were a Boy', 'Crazy In Love', 'Irreplaceable', 'Love On Top', 'Best Thing I Never Had', 'Countdown', 'Partition', 'Video Phone', 'Sweet Dreams', 'Beautiful Liar', 'Beyoncé', 'Music World Music/Columbia', 'Pop', 'Single Ladies (Put a Ring on It)']",Beyoncé - Single Ladies (Put a Ring on It) (Video Version),4m1EFMoRFvY,664437071,CGQQAA
43,false,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,153572,xxNoneFoundxx,hd,"Get Smoke + Mirrors on iTunes now: http://smarturl.it/IDSmokeMirrors
Get Smoke + Mirrors Deluxe version with 4 exclusive songs only at Target: http://smarturl.it/SmokeMirrorsTgt

http://smarturl.it/ImagineDragons.News

(C) 2013 KIDinaKORNER/Interscope Records",2d,91702,PT3M57S,0,True,3957451,none,rectangular,2013-05-07T15:40:06.000Z,,"['Imagine Dragons', 'Demons', 'Interscope', 'Alternative', 'Night Visions', 'Tyler Robinson', 'Radioactive']",Imagine Dragons - Demons (Official),mWRsgZuwf_8,652397810,CGQQAA
44,false,10,UCwlTofOAY79PS_GhmborAdA,BonJoviVEVO,105561,xxNoneFoundxx,sd,Music video by Bon Jovi performing It's My Life. (C) 2003 The Island Def Jam Music Group,2d,98420,PT4M28S,0,True,2738945,none,rectangular,2009-06-17T00:55:22.000Z,,"['Bon', 'Jovi', 'ISLAND', 'MERCURY', 'Rock']",Bon Jovi - It's My Life,vx2u5uUu3DE,651371684,CGQQAA
45,false,22,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,342495,xxNoneFoundxx,hd,"Cardi B - ""Bodak Yellow"" from the  debut album Invasion of Privacy 
Stream/Download: https://CardiB.lnk.to/IOPAY

Exclusive Bardi Gang merchandise available here: http://smarturl.it/BardiGangMerchYT

Follow Cardi B
http://cardibofficial.com/
http://Twitter.com/IAmCardiB
http://Facebook.com/IAmCardiB
http://Instagram.com/IAmCardiB
http://Soundcloud.com/IAmCardiB",2d,495331,PT3M54S,0,True,4775683,none,rectangular,2017-06-24T23:41:47.000Z,,"['Cardi B', 'Bodak Yellow', 'Official Music Video', 'Bodak Yellow Music Video', 'New Cardi B', 'Cardi B Music Video', 'Cardi Video', 'Cardi B Bodak Yellow', 'Money Moves', 'Cardi B Money Moves', 'Bodak Yellow Cardi B', 'Cardi B Pregnant', 'Cardi B Offset', 'Cardi B Album', 'Cardi B Leak', 'Cardi B - Invasion of Privacy', 'Cardi B Billboard', 'Cardi B Sex Tape', 'Cardi B Music', 'Cardi B - Bodak Yellow', 'Cardi B Amazon']",Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],PEGccV-NOm8,649760347,CGQQAA
46,false,10,UCpPwodiYc4ceaqEBB54trHQ,HollywoodRecordsVEVO,393391,xxNoneFoundxx,hd,"Music video by Miley Cyrus performing Party In The U.S.A.. 
#VEVOCertified on March 22, 2010. http://www.vevo.com/certified http://www.youtube.com/vevocertified",2d,200880,PT3M22S,0,True,2251056,none,rectangular,2009-09-25T22:56:39.000Z,,"['Miley', 'Cyrus', 'Party', 'In', 'The', 'U.S.A.', 'Hollywood', 'Records', 'Pop']",Miley Cyrus - Party In The U.S.A.,M11SvDtPBhA,642807869,CGQQAA
47,false,10,UCiMhD4jzUqG-IgPzUmmytRQ,Queen Official,276169,xxNoneFoundxx,sd,"Subscribe to the official Queen channel Here http://bit.ly/Subscribe2Queen

Taken from A Night At The Opera, 1975.

Queen - 'Bohemian Rhapsody'

Click here to buy the DVD with this video at the Official Queen Store:
http://www.queenonlinestore.com

The official 'Bohemian Rhapsody' music video. Taken from Queen - 'Greatest Video Hits 1'. Please favourite/like and subscribe! Lyrics below:

Is this the real life?
Is this just fantasy?
Caught in a landslide
No escape from reality
Open your eyes
Look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go
A little high, little low
Anyway the wind blows, doesn't really matter to me, to me

Mama, just killed a man
Put a gun against his head
Pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooo
Didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on, as if nothing really matters

Too late, my time has come
Sends shivers down my spine
Body's aching all the time
Goodbye everybody - I've got to go
Gotta leave you all behind and face the truth
Mama, ooo - (anyway the wind blows)
I don't want to die
I sometimes wish I'd never been born at all

I see a little silhouetto of a man
Scaramouch, scaramouch will you do the fandango
Thunderbolt and lightning - very very frightening me
Gallileo, Gallileo,
Gallileo, Gallileo,
Gallileo Figaro - magnifico

But I'm just a poor boy and nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come easy go - will you let me go
Bismillah! No - we will not let you go - let him go
Bismillah! We will not let you go - let him go
Bismillah! We will not let you go - let me go
Will not let you go - let me go (never)
Never let you go - let me go
Never let me go - ooo
No, no, no, no, no, no, no -
Oh mama mia, mama mia, mama mia let me go
Beelzebub has a devil put aside for me
for me
for me

So you think you can stone me and spit in my eye
So you think you can love me and leave me to die
Oh baby - can't do this to me baby
Just gotta get out - just gotta get right outta here

Ooh yeah, ooh yeah
Nothing really matters
Anyone can see
Nothing really matters - nothing really matters to me

Anyway the wind blows...

Welcome to the official Queen channel. Subscribe today for exclusive Queen videos, including live shows, interviews, music videos & much more.

See the best of Freddie Mercury, Brian May & Roger Taylor right here on YouTube.

Follow us on Twitter: https://twitter.com/queenwillrock
Give us a like on Facebook: https://www.facebook.com/Queen",2d,123277,PT6M7S,0,True,3236031,none,rectangular,2008-08-01T11:06:40.000Z,,"['Queen', 'Freddie', 'Mercury', 'Brian', 'May', 'Roger', 'Taylor', 'John', 'Deacon', 'Bohemian', 'Rhapsody', 'queen official video', 'queen official channel', 'freddie', 'mercury', 'queen', 'official', 'videos', 'live', 'freddy', 'Queen (Musical Group)', 'bo rhap', 'Bohemian Rhapsody (Composition)', 'Bohemian Rhapsody (Musical Recording)', 'Hard Rock (Musical Genre)', 'Progressive Rock (Musical Genre)', 'Rock Music (Film Genre)', 'Music (TV Genre)', 'Brian May (Musical Artist)', 'A Night At The Opera', '1975']",Queen - Bohemian Rhapsody (Official Video),fJ9rUzIMcZQ,634223801,CGQQAA
0,false,10,UCmNl7UMRgnCQXrgYV6gmM6g,CyndiLauperVEVO,95564,xxNoneFoundxx,sd,"Cyndi Lauper's official music video for 'Girls Just Want To Have Fun'. Click to listen to Cyndi Lauper on Spotify: http://smarturl.it/CyndiLauperSpotify?IQid=CyndiLGWHF

As featured on The Essential Cyndi Lauper. Click to buy the track or album via iTunes: http://smarturl.it/TECY?IQid=CyndiLGWHF
Google Play: http://smarturl.it/CLGJWHFGPlay?IQid=CyndiLGWHF
Amazon: http://smarturl.it/ECLAmazon?IQid=CyndiLGWHF

More From Cyndi Lauper
She Bop: https://youtu.be/KFq4E9XTueY
Time After Time: https://youtu.be/VdQY7BusJNU
True Colors: https://youtu.be/LPn0KFlbqX8

More great 80s videos here: http://smarturl.it/Ultimate80?IQid=CyndiLGWHF

Follow Cyndi Lauper
Website: http://cyndilauper.com/
Facebook: https://www.facebook.com/officialcyndilauper
Twitter: https://twitter.com/cyndilauper
Instagram: https://instagram.com/cyndilauper/

Subscribe to Cyndi Lauper on YouTube: http://smarturl.it/CyndiLauperSub?IQid=CyndiLGWHF

---------

Lyrics:

I come home in the morning light
My mother says when you gonna live your life right
Oh mother dear we're not the fortunate ones
And girls they want to have fun
Oh girls just want to have fun

The phone rings in the middle of the night
My father yells what you gonna do with your life
Oh daddy dear you know you're still number one
But girls they want to have fun
Oh girls just want to have

That's all they really want 
Some fun
When the working day is done
Girls - they want to have fun
Oh girls just want to have fun",2d,115069,PT4M26S,0,True,2247285,none,rectangular,2009-10-25T07:04:12.000Z,"{'allowed': ['MK', 'BE', 'AT', 'QA', 'YE', 'DE', 'DJ', 'DK', 'DO', 'DM', 'MA', 'DZ', 'NE', 'NF', 'NG', 'NA', 'AL', 'NL', 'NO', 'NI', 'NU', 'NP', 'NR', 'AI', 'NZ', 'AM', 'IT', 'AO', 'IQ', 'VI', 'IS', 'IR', 'AE', 'AD', 'AG', 'AF', 'VA', 'VC', 'IE', 'ID', 'AX', 'AZ', 'IM', 'VU', 'AW', 'JO', 'AQ', 'AS', 'AR', 'VG', 'OM', 'UA', 'BH', 'BI', 'BJ', 'BL', 'BM', 'BN', 'BO', 'BA', 'BB', 'BD', 'WF', 'BF', 'BG', 'BY', 'BZ', 'JE', 'VE', 'WS', 'BQ', 'BR', 'BS', 'BT', 'JM', 'BV', 'BW', 'TR', 'LK', 'LI', 'TV', 'TW', 'TT', 'LB', 'LC', 'LA', 'AU', 'LY', 'TF', 'TG', 'TD', 'IL', 'LR', 'LS', 'TH', 'LV', 'IO', 'LT', 'TM', 'GY', 'IN', 'TC', 'GS', 'GR', 'GQ', 'GP', 'GW', 'GU', 'GT', 'GI', 'GH', 'GN', 'GM', 'GL', 'GB', 'GA', 'GG', 'GF', 'GE', 'GD', 'MH', 'US', 'MM', 'ML', 'MO', 'MN', 'UY', 'MC', 'UZ', 'ME', 'MD', 'MG', 'MF', 'MY', 'MX', 'MZ', 'UG', 'TK', 'MQ', 'MP', 'MS', 'MR', 'UM', 'MT', 'MW', 'MV', 'HT', 'HU', 'HR', 'YT', 'TN', 'TO', 'KN', 'TL', 'HN', 'LU', 'HK', 'RS', 'RU', 'RW', 'RO', 'RE', 'ZA', 'EC', 'HM', 'EE', 'EG', 'EH', 'ZM', 'ES', 'ER', 'ET', 'ZW', 'KZ', 'SV', 'KM', 'ST', 'SS', 'SR', 'KI', 'KH', 'KG', 'KE', 'SZ', 'SY', 'SX', 'SG', 'KW', 'SE', 'SD', 'SC', 'SB', 'SA', 'SO', 'SN', 'SM', 'SL', 'SK', 'KR', 'SI', 'KP', 'KY', 'NC', 'FR', 'SJ', 'FM', 'FO', 'FI', 'FJ', 'FK', 'SH', 'JP', 'PY', 'PW', 'PT', 'PR', 'PS', 'PN', 'PL', 'PM', 'PK', 'PH', 'PF', 'PG', 'PE', 'TJ', 'PA', 'CG', 'CF', 'CD', 'CC', 'VN', 'CA', 'MU', 'CO', 'CN', 'CM', 'CL', 'CK', 'CI', 'CH', 'CW', 'CV', 'CU', 'CR', 'TZ', 'CZ', 'CY', 'CX']}","['Cyndi Lauper Girls Just Want To Have Fun', 'time after time', 'acoustic', 'music', 'Girls Just Want To Have Fun lyrics', 'CyndiLauperVevo', 'Cyndi Lauper live', 'hd', 'Cyndi Lauper lyrics', 'Cyndi Lauper', 'vevo', 'goonies', 'girls just wanna have fun', 'official', 'download', 'she bop', 'i drove all night', 'karaoke', 'remix', 'true', 'colors', 'lyrics', 'colours', 'official video', 'cover', 'all through the night', 'original', 'Sony', 'Cyndi Lauper Girls Just Want To Have Fun official', 'To']",Cyndi Lauper - Girls Just Want To Have Fun (Official Video),PIb6AZdTr-A,631802944,CJYBEAA
1,false,10,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,129888,xxNoneFoundxx,hd,"""El Dorado"" is available now!
iTunes: http://smarturl.it/ElDoradoi
Apple Music: http://smarturl.it/ElDoradoAp
Spotify: http://smarturl.it/ElDoradoS
Amazon: http://smarturl.it/ElDoradoA
Google Play: http://smarturl.it/ElDoradoG
D2C: http://smarturl.it/ElDoradoP

Follow Shakira!
Official site: http://www.shakira.com
Facebook: http://www.facebook.com/shakira
Twitter: http://www.twitter.com/shakira
Instagram: http://www.instagram.com/shakira
Official music video by Shakira performing ""Me Enamoré."" (C) 2017 Sony Music Entertainment US Latin LLC",2d,236636,PT3M52S,0,True,2854695,none,rectangular,2017-05-12T19:30:01.000Z,"{'allowed': ['WS', 'FI', 'FJ', 'FK', 'FM', 'FO', 'FR', 'WF', 'OM', 'GB', 'GA', 'GG', 'GF', 'GE', 'GD', 'GI', 'GH', 'GN', 'GM', 'GL', 'GS', 'GR', 'GQ', 'GP', 'GW', 'GU', 'GT', 'LV', 'GY', 'PF', 'PG', 'PE', 'LT', 'PA', 'PN', 'PL', 'PM', 'PK', 'PH', 'PW', 'PT', 'PR', 'PS', 'ER', 'PY', 'HN', 'HM', 'HK', 'YT', 'IM', 'HT', 'HU', 'HR', 'AT', 'QA', 'LB', 'IL', 'CH', 'AW', 'AX', 'AQ', 'KW', 'AS', 'AR', 'AU', 'ZA', 'IO', 'IN', 'ZM', 'AZ', 'IE', 'ID', 'ZW', 'AE', 'AD', 'AG', 'AF', 'AI', 'IS', 'IR', 'AM', 'AL', 'AO', 'KR', 'RO', 'JP', 'ET', 'RE', 'KP', 'JE', 'YE', 'RU', 'JO', 'RS', 'BY', 'BZ', 'BT', 'BV', 'BW', 'BQ', 'BR', 'BS', 'BL', 'BM', 'BN', 'BO', 'BH', 'BI', 'BJ', 'TK', 'BD', 'BE', 'BF', 'BG', 'BA', 'BB', 'SO', 'SN', 'SM', 'SL', 'SK', 'SJ', 'SI', 'SH', 'SG', 'SE', 'SD', 'SC', 'KZ', 'KY', 'IT', 'KG', 'KE', 'SZ', 'SY', 'SX', 'KN', 'KM', 'ST', 'SS', 'SR', 'KI', 'KH', 'CZ', 'CY', 'CX', 'CW', 'CV', 'CU', 'CR', 'CO', 'CN', 'CM', 'CL', 'CK', 'CI', 'SV', 'CG', 'CF', 'CD', 'CC', 'CA', 'LR', 'LS', 'TH', 'ME', 'TN', 'TO', 'TL', 'LU', 'TC', 'LY', 'TF', 'TG', 'TD', 'TZ', 'LC', 'LA', 'TR', 'LK', 'LI', 'TV', 'TW', 'TT', 'DZ', 'SB', 'US', 'UY', 'UZ', 'DJ', 'DK', 'UG', 'UA', 'DO', 'DM', 'UM', 'IQ', 'DE', 'SA', 'MY', 'MX', 'VG', 'MZ', 'MU', 'MT', 'MW', 'MV', 'MQ', 'MP', 'MS', 'MR', 'MM', 'ML', 'MO', 'MN', 'MH', 'MK', 'TJ', 'MD', 'MG', 'MF', 'MA', 'MC', 'EE', 'EG', 'VU', 'EC', 'EH', 'VA', 'TM', 'VC', 'VE', 'ES', 'JM', 'VI', 'VN', 'NZ', 'RW', 'NP', 'NR', 'NU', 'NI', 'NL', 'NO', 'NA', 'NC', 'NE', 'NF', 'NG']}","['Shakira Official Lyric Video', 'Shakira Lyric Video', 'Shakira Music', 'Shakira Official Video', 'Shakira Video', 'Shakira Video Oficial', 'Shakira Nuevo Video', 'Shakira New Video', 'Me Enamore', 'Me Enamore Official Video', 'Official Video', 'Me Enamore Official Remix Video', 'Me Enamore Single', 'Single', 'Shakira New Single', 'Shakira Single', 'Shakira Song', 'Me Enamore new song', 'Me Enamore nueva canción', 'Shakira nueva cancion', 'Shakira sencillo', 'Shakira nuevo sencillo', 'Me']",Shakira - Me Enamoré (Official Video),sPTn0QEhxds,624464066,CJYBEAA
2,false,10,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,200844,xxNoneFoundxx,hd,"Listen to 1989 from Taylor Swift here: https://taylor.lnk.to/1989dlxID   

Shop official Taylor Swift merch here: http://taylor.lk/merch

http://vevo.ly/cphzUs",2d,176927,PT3M55S,0,True,3175597,none,rectangular,2015-08-31T00:55:00.000Z,,"['Taylor Swift', 'Wildest Dreams']",Taylor Swift - Wildest Dreams,IdneKLhsWOQ,620546154,CJYBEAA
